state,Zip,S&E,S&E-related,STEM Middle-skill
TX,78724,0,0,2
TX,78726,4,0,0
TX,78727,5,1,1
TX,78728,1,0,2
TX,78729,2,0,1
TX,78730,0,0,1
TX,78731,3,1,0
TX,78732,0,0,1
TX,78733,0,1,0
TX,78735,0,0,1
TX,78738,0,4,1
TX,78744,2,1,0
TX,78746,4,5,0
TX,78750,1,0,0
TX,78751,0,1,0
TX,78753,3,0,2
TX,78754,0,0,2
TX,78758,9,2,1
TX,78759,3,1,0
TX,78769,1396,545,166
TX,78771,0,0,1
TX,78774,1,0,0
TX,78799,0,1,0
TX,78801,0,2,0
TX,78802,0,1,0
TX,78834,2,1,5
TX,78838,0,0,1
TX,78839,0,1,0
TX,78840,2,2,5
TX,78852,2,0,3
TX,78886,0,0,4
TX,78941,0,3,2
TX,78942,0,1,1
TX,78945,0,9,1
TX,78957,0,7,1
TX,78962,0,0,2
TX,79005,0,0,1
TX,79008,11,2,27
TX,79012,0,1,0
TX,79014,0,0,1
TX,79015,0,0,1
TX,79022,0,0,1
TX,79029,0,1,0
TX,79035,1,0,0
TX,79036,0,0,1
TX,79039,0,0,1
TX,79044,0,0,1
TX,79045,0,2,1
TX,79059,0,0,1
TX,79066,1,4,2
TX,79070,2,0,3
TX,79072,1,2,1
TX,79081,1,0,0
TX,79086,3,0,1
TX,79096,0,0,4
TX,79101,1,0,1
TX,79102,13,52,31
TX,79104,0,0,1
TX,79106,2,3,1
TX,79109,1,0,5
TX,79110,0,1,0
TX,79118,0,0,1
TX,79120,0,1,1
TX,79189,0,0,2
TX,79252,0,0,1
TX,79311,0,0,8
TX,79316,2,3,1
TX,79323,2,1,2
TX,79336,0,0,2
TX,79338,1,4,1
TX,79339,0,1,1
TX,79360,0,1,2
TX,79363,0,0,1
TX,79401,0,3,3
TX,79403,0,0,2
TX,79404,0,0,5
TX,79408,0,0,2
TX,79410,42,59,33
TX,79412,0,2,1
TX,79413,0,0,1
TX,79414,0,1,0
TX,79415,0,0,1
TX,79416,0,0,1
TX,79423,0,0,2
TX,79517,2,0,2
TX,79545,0,0,3
TX,79549,3,0,4
TX,79556,0,0,8
TX,79601,0,1,3
TX,79602,1,1,0
TX,79603,0,0,3
TX,79604,8,47,21
TX,79605,0,0,1
TX,79607,0,0,3
TX,79699,0,0,1
TX,79701,16,13,23
TX,79705,0,0,1
TX,79706,0,1,1
TX,79710,0,0,2
TX,79711,0,0,1
TX,79714,5,1,1
TX,79718,0,0,1
TX,79720,3,14,4
TX,79730,0,0,1
TX,79733,0,0,1
TX,79735,3,0,3
TX,79741,0,1,2
TX,79745,0,0,1
TX,79752,0,0,3
TX,79756,0,0,4
TX,79761,0,3,0
TX,79762,1,0,0
TX,79763,0,0,2
TX,79764,0,0,1
TX,79766,0,0,2
TX,79768,7,20,24
TX,79772,0,3,1
TX,79781,0,1,0
TX,79831,3,5,0
TX,79843,0,1,0
TX,79845,0,1,0
TX,79901,1,0,0
TX,79902,0,4,3
TX,79903,0,0,1
TX,79905,0,2,1
TX,79906,1,0,4
TX,79912,0,0,4
TX,79916,32,10,8
TX,79918,1,0,0
TX,79924,0,0,1
TX,79925,1,2,2
TX,79927,1,0,0
TX,79928,0,0,1
TX,79930,0,0,1
TX,79932,0,0,1
TX,79935,0,1,1
TX,79936,2,0,1
TX,79940,72,165,51
TX,79968,1,1,0
UT,04403,0,0,8
UT,84003,99,35,11
UT,84004,0,0,1
UT,84005,8,15,4
UT,84008,0,0,1
UT,84009,0,1,0
UT,84010,0,7,6
UT,84010-0803,0,0,1
UT,84011,0,16,0
UT,84014,1,4,0
UT,84014-4210,0,0,1
UT,84015,5,2,13
UT,84015-5104,0,0,1
UT,84016,0,0,19
UT,84020,31,15,15
UT,84020-0979,0,0,1
UT,84021,0,0,1
UT,84022,2,9,3
UT,84025,0,7,2
UT,84025-5234,1,0,0
UT,84025-5255,0,0,1
UT,84026,1,3,0
UT,84029,1,1,6
UT,84032,0,12,2
UT,84032-2120,0,2,1
UT,84035,1,0,0
UT,84037,7,0,1
UT,84040,3,35,3
UT,84041,3,3,13
UT,84042,6,3,2
UT,84043,142,9,26
UT,84043-3534,2,0,0
UT,84044,4,3,4
UT,84045,0,2,1
UT,84047,23,8,12
UT,84047-7102,0,2,0
UT,84050,0,0,1
UT,84054,2,2,23
UT,84054-4212,3,0,0
UT,84054-4273,0,0,1
UT,84054-4275,0,0,9
UT,84056,31,5,15
UT,84057,41,44,32
UT,84058,24,7,13
UT,84060,0,1,6
UT,84062,6,2,2
UT,84065,17,16,13
UT,84066,2,1,7
UT,84066-6233,0,10,0
UT,84067,0,3,13
UT,84068,0,9,9
UT,84070,7,5,6
UT,84074,8,15,24
UT,84074-4813,0,0,1
UT,84075,1,1,2
UT,84078,5,4,9
UT,84078-8190,0,2,0
UT,84081,12,88,30
UT,84084,44,33,19
UT,84084-4780,0,1,0
UT,84087,0,0,1
UT,84087-7192,0,0,1
UT,84088,1,3,10
UT,84088-8460,1,0,1
UT,84089,15,8,10
UT,84090,55,29,10
UT,84093,0,0,1
UT,84095,13,25,5
UT,84096,0,0,1
UT,84097,11,0,14
UT,84097-7274,3,0,0
UT,84098,0,2,6
UT,84101,22,18,52
UT,84101-1101,0,0,1
UT,84102,15,9,3
UT,84103,4,0,0
UT,84104,9,5,48
UT,84105,2,1,7
UT,84106,4,10,20
UT,84107,27,77,12
UT,84107-7690,0,0,1
UT,84108,32,63,6
UT,84109,0,0,3
UT,84109-9427,0,0,1
UT,84110,1,0,0
UT,84111,12,16,38
UT,84112,5,1,0
UT,84114,8,6,6
UT,84114-4546,0,0,1
UT,84115,7,2,21
UT,84115-5420,0,0,1
UT,84116,18,4,34
UT,84116-6292,3,2,4
UT,84117,1,3,5
UT,84118,21,18,13
UT,84119,10,10,32
UT,84119-9202,0,0,1
UT,84120,8,8,8
UT,84120-0569,1,0,0
UT,84121,11,2,2
UT,84121-1111,0,0,1
UT,84123,19,2,80
UT,84123-3136,0,0,1
UT,84123-3536,0,0,1
UT,84124,0,0,13
UT,84128,0,0,2
UT,84129,1,10,1
UT,84130,1,0,0
UT,84132,5,105,4
UT,84133,2,0,2
UT,84141,1,1,0
UT,84143,0,0,1
UT,84157,3,2,0
UT,84165,440,466,110
UT,84184,0,0,2
UT,84201,2,16,18
UT,84302,0,6,3
UT,84302-2212,0,0,1
UT,84307,10,3,3
UT,84310,0,0,1
UT,84317,0,0,1
UT,84318,0,0,1
UT,84319,0,0,2
UT,84321,35,41,52
UT,84321-1625,0,0,1
UT,84323-3544,1,0,0
UT,84325-5970,0,1,0
UT,84332,0,0,1
UT,84333,1,2,6
UT,84335,0,0,1
UT,84335-5974,0,0,1
UT,84337,1,4,41
UT,84339-9955,0,0,1
UT,84341,4,1,5
UT,84341-1170,0,0,1
UT,84341-1680,0,0,1
UT,84401,4,3,78
UT,84401-1153,0,0,1
UT,84401-1310,0,1,1
UT,84401-1313,0,0,1
UT,84401-1328,0,0,1
UT,84403,2,0,6
UT,84404,13,19,33
UT,84404-4134,1,0,0
UT,84404-4643,0,1,0
UT,84405,1,4,4
UT,84405-5483,0,1,0
UT,84408,6,2,2
UT,84409,0,0,1
UT,84414,0,1,2
UT,84414-4112,0,0,1
UT,84415,257,66,25
UT,84501,0,5,6
UT,84511,0,2,0
UT,84511-1078,0,1,0
UT,84513,0,0,1
UT,84530,0,1,0
UT,84532,2,12,1
UT,84532-2243,0,0,1
UT,84535,0,1,0
UT,84539,0,0,1
UT,84601,9,3,4
UT,84602,10,1,3
UT,84603,0,1,0
UT,84604,2,6,19
UT,84605,21,27,7
UT,84606,1,3,5
UT,84606-6310,0,2,0
UT,84624,0,1,1
UT,84627,1,1,3
UT,84628,0,0,1
UT,84631,1,1,1
UT,84645,0,0,1
UT,84647,0,1,0
UT,84648,0,9,2
UT,84651,0,14,6
UT,84651-1390,0,0,2
UT,84654,0,1,3
UT,84655,0,0,1
UT,84660,1,5,25
UT,84660-0566,0,0,1
UT,84663,8,4,30
UT,84664,0,1,0
UT,84701,1,9,1
UT,84701-1267,0,0,1
UT,84713,0,0,2
UT,84719,0,0,1
UT,84720,6,15,5
UT,84720-0373,0,0,1
UT,84720-0490,0,0,2
UT,84720-0593,0,0,1
UT,84721,0,1,6
UT,84725,0,0,1
UT,84737,0,1,1
UT,84738,0,7,0
UT,84741,2,0,2
UT,84746,0,0,1
UT,84751,0,2,1
UT,84753,0,1,1
UT,84759,0,1,0
UT,84767,0,1,2
UT,84770,2,6,16
UT,84790,0,5,8
UT,84791,4,36,11
UT,87124,1,0,0
UT,89883,0,0,1
VA,20105,0,1,0
VA,20109,3,0,1
VA,20110,38,16,25
VA,20113,0,1,0
VA,20116,10,0,0
VA,20120,9,2,2
VA,20124,0,2,0
VA,20135,21,0,0
VA,20136,0,0,1
VA,20147,157,26,12
VA,20148,0,1,0
VA,20151,399,18,14
VA,20151-4233,4,0,0
VA,20152,0,1,0
VA,20156,7,2,0
VA,20163,0,1,0
VA,20166,2,0,1
VA,20167,94,4,6
VA,20168,0,4,0
VA,20170,3,2,0
VA,20171,1,0,0
VA,20172,519,38,18
VA,20175,0,1,0
VA,20176,0,0,1
VA,20178,5,9,4
VA,20188,7,9,7
VA,20189,161,9,5
VA,20190,515,73,19
VA,20191,24,1,0
VA,20196,1,0,0
VA,22002,1,0,0
VA,22009,0,6,0
VA,22025,8,1,0
VA,22027,0,1,0
VA,22030,331,60,51
VA,22033,3,1,0
VA,22040,124,43,6
VA,22042,4,0,0
VA,22043,0,1,0
VA,22044,0,0,1
VA,22046,1,0,0
VA,22060,168,22,7
VA,22066,1,0,0
VA,22079,2,0,0
VA,22081,2,1,2
VA,22101,0,0,1
VA,22102,2,0,0
VA,22103,0,0,9
VA,22106,701,68,25
VA,22109,1,3,0
VA,22116,35,2,2
VA,22122,13,1,2
VA,22124,9,2,0
VA,22134,150,8,10
VA,22150,9,0,0
VA,22151,315,16,12
VA,22152,0,1,0
VA,22153,0,0,1
VA,22180,239,31,7
VA,22182,26,0,0
VA,22191,2,25,6
VA,22192,3,2,0
VA,22199,25,3,4
VA,22201,2,2,1
VA,22202,25,0,1
VA,22203,1,0,0
VA,22204,805,75,29
VA,22205,0,1,0
VA,22209,44,5,0
VA,22211,0,5,0
VA,22302,4,0,5
VA,22303,357,74,29
VA,22304,1,1,1
VA,22312,0,0,2
VA,22314,3,2,0
VA,22315,0,0,1
VA,22401,14,45,12
VA,22406,0,0,1
VA,22408,0,0,1
VA,22427,1,4,2
VA,22435,0,0,1
VA,22448,67,7,7
VA,22471-0670,0,0,1
VA,22485,99,17,1
VA,22511,0,0,1
VA,22546,0,0,1
VA,22553,0,1,0
VA,22554,61,1,10
VA,22560,0,1,0
VA,22572,0,1,0
VA,22578,0,1,0
VA,22601,1,0,3
VA,22601-9999,1,0,0
VA,22602,0,0,1
VA,22603,0,0,1
VA,22603-5722,0,0,1
VA,22604,23,14,8
VA,22611,2,5,0
VA,22630,0,5,5
VA,22641,0,1,0
VA,22645,1,3,1
VA,22655,0,2,0
VA,22664,0,4,0
VA,22701,6,5,7
VA,22729,0,7,0
VA,22747,4,0,0
VA,22801,1,1,0
VA,22802,1,0,0
VA,22803,6,25,38
VA,22807,4,3,0
VA,22810,0,0,3
VA,22812,0,4,4
VA,22815,0,0,1
VA,22821,1,0,1
VA,22824,2,0,0
VA,22827,4,4,3
VA,22841,1,0,11
VA,22844,0,1,1
VA,22847,0,0,2
VA,22851,0,1,5
VA,22853,0,0,2
VA,22902,0,0,1
VA,22903,0,0,2
VA,22905,119,112,28
VA,22939,0,6,1
VA,22942,0,2,6
VA,22947,0,1,0
VA,22960,2,3,5
VA,22980,0,0,5
VA,23001,0,0,1
VA,23005,3,2,10
VA,23009,0,2,0
VA,23055,0,1,0
VA,23060,32,21,6
VA,23061,0,1,1
VA,23063,0,1,3
VA,23069,0,0,1
VA,23075,0,1,0
VA,23083,0,0,4
VA,23086,0,0,1
VA,23093,0,1,0
VA,23109,0,1,0
VA,23112,0,0,2
VA,23114,0,12,11
VA,23116,1,15,9
VA,23117,2,0,1
VA,23120,1,0,1
VA,23124,0,6,0
VA,23125,0,0,1
VA,23138,0,0,1
VA,23139,2,3,1
VA,23146,3,0,0
VA,23149,0,1,0
VA,23150,1,2,6
VA,23168,2,1,2
VA,23168-9027,0,0,1
VA,23173,0,0,1
VA,23181,0,1,2
VA,23185,6,4,7
VA,23187,5,36,10
VA,23188,0,0,2
VA,23219,0,0,1
VA,23220,0,1,0
VA,23225,1,0,1
VA,23227,0,2,0
VA,23229,6,3,0
VA,23230,6,0,1
VA,23234,0,0,2
VA,23235,1,1,0
VA,23236,0,0,1
VA,23250,2,0,0
VA,23261,461,371,130
VA,23301,0,1,10
VA,23314,0,0,1
VA,23320,0,2,2
VA,23322,0,0,2
VA,23323,103,40,46
VA,23337,199,10,11
VA,23397,0,0,1
VA,23413,1,0,0
VA,23418,0,0,1
VA,23431,2,2,0
VA,23434,44,30,9
VA,23435-2697,1,0,0
VA,23442,0,0,4
VA,23450,1,0,1
VA,23451,0,0,2
VA,23452,103,107,45
VA,23459,1,0,0
VA,23462,3,0,1
VA,23487,0,3,0
VA,23501,0,0,1
VA,23502,2,0,2
VA,23504,0,0,1
VA,23509,168,172,54
VA,23518,1,0,0
VA,23523,0,1,4
VA,23602,0,0,1
VA,23603,0,3,0
VA,23604,13,6,5
VA,23605,1,0,0
VA,23606,116,34,68
VA,23607,3,0,2
VA,23661,2,0,1
VA,23665,20,2,2
VA,23666,1,0,0
VA,23669,79,36,19
VA,23690,0,0,1
VA,23692,4,0,3
VA,23693,1,0,0
VA,23701,0,0,3
VA,23707,23,24,18
VA,23708,3,0,0
VA,23801,90,9,2
VA,23803,17,65,10
VA,23824,1,3,1
VA,23832,0,0,1
VA,23834,16,1,13
VA,23836,8,3,5
VA,23837,0,1,1
VA,23838,3,5,5
VA,23841,0,0,1
VA,23842,5,0,1
VA,23847,0,9,1
VA,23851,1,9,2
VA,23860,6,11,3
VA,23866,0,0,1
VA,23867,0,2,1
VA,23868,0,3,0
VA,23875,4,0,1
VA,23881,0,0,1
VA,23883,0,1,0
VA,23885,0,4,5
VA,23901,0,0,2
VA,23917,0,0,7
VA,23919,0,0,1
VA,23921,0,5,2
VA,23927,1,3,0
VA,23955,1,4,3
VA,23970,0,2,1
VA,24011,0,0,1
VA,24016,0,1,0
VA,24019,0,0,1
VA,24027,60,175,15
VA,24060,1,2,1
VA,24063,20,10,1
VA,24064,0,1,0
VA,24066,0,1,0
VA,24073,2,27,2
VA,24078,0,1,0
VA,24083,1,1,0
VA,24084,22,11,4
VA,24091,0,1,0
VA,24104,0,1,0
VA,24115,3,5,2
VA,24124-0011,0,0,1
VA,24128,1,0,0
VA,24134,0,7,0
VA,24141,113,27,27
VA,24148,0,1,0
VA,24151,0,4,1
VA,24153,4,18,5
VA,24171,0,0,1
VA,24175,0,0,2
VA,24179,0,1,0
VA,24201,3,2,1
VA,24210,0,1,2
VA,24219,0,1,0
VA,24225,1,0,0
VA,24266,6,0,0
VA,24273,0,2,0
VA,24283,1,0,0
VA,24293,2,2,3
VA,24301,0,2,2
VA,24311,2,1,0
VA,24314,1,0,0
VA,24319,1,0,0
VA,24333,0,8,1
VA,24340,0,0,2
VA,24343,0,0,1
VA,24348,0,1,3
VA,24354,0,1,0
VA,24382,0,2,0
VA,24401,0,0,1
VA,24402,2,19,4
VA,24416,0,2,0
VA,24426,1,2,2
VA,24430,0,6,0
VA,24441,1,0,0
VA,24450,2,8,0
VA,24463,0,0,1
VA,24474,1,0,0
VA,24477,0,0,2
VA,24482,0,0,2
VA,24484,0,0,1
VA,24501,7,17,6
VA,24502,0,1,3
VA,24504,0,1,0
VA,24517,0,1,4
VA,24521,0,7,1
VA,24523,0,1,1
VA,24526,0,0,3
VA,24528,0,0,1
VA,24531,0,0,1
VA,24540,0,0,1
VA,24541,3,4,5
VA,24551,2,3,1
VA,24554,0,0,1
VA,24555,0,0,6
VA,24574,0,0,3
VA,24588,0,0,4
VA,24592,3,15,3
VA,24605,0,4,0
VA,24639,0,1,0
VA,24641,2,0,0
VA,24656,0,0,1
VT,05001,1,7,0
VT,05034,0,0,1
VT,05038,0,0,1
VT,05055,0,1,0
VT,05060,0,0,1
VT,05089,0,3,1
VT,05091,1,0,1
VT,05143,0,0,4
VT,05150,0,0,3
VT,05156,0,1,1
VT,05201,0,4,0
VT,05254,0,1,0
VT,05301,0,1,0
VT,05302,2,16,0
VT,05346,0,0,1
VT,05401,1,0,1
VT,05402,1,0,0
VT,05403,9,1,1
VT,05404,1,1,1
VT,05406,19,6,6
VT,05446,0,0,1
VT,05449,0,1,0
VT,05451,0,2,2
VT,05452,4,3,4
VT,05468,0,2,0
VT,05478,0,9,1
VT,05488,0,1,0
VT,05491,4,2,1
VT,05495,3,1,2
VT,05602,48,32,3
VT,05641,0,31,4
VT,05661,0,1,0
VT,05672,0,0,2
VT,05676,0,0,1
VT,05701,1,1,7
VT,05702,2,12,3
VT,05735,0,0,1
VT,05743,0,0,1
VT,05753,2,4,4
VT,05759,0,1,3
VT,05777,0,0,1
VT,05819,0,2,4
VT,05841,0,1,0
VT,05855,0,6,0
WA,98001,0,1,4
WA,98002,9,15,12
WA,98005,468,38,36
WA,98020,0,40,0
WA,98021,102,14,21
WA,98022,1,8,0
WA,98027,39,53,4
WA,98028,1,2,0
WA,98030,24,13,25
WA,98033,20,1,9
WA,98037,15,17,16
WA,98040,0,1,0
WA,98042,0,1,1
WA,98043,9,5,1
WA,98045,0,0,1
WA,98047,0,1,0
WA,98050,0,0,2
WA,98052,2,0,0
WA,98057,63,8,19
WA,98062,0,6,0
WA,98065,17,1,3
WA,98068,0,0,1
WA,98072,2,2,20
WA,98073,656,86,27
WA,98074,0,1,0
WA,98082,0,3,2
WA,98093,17,39,2
WA,98110,1,1,0
WA,98133,0,8,1
WA,98148,0,0,1
WA,98155,0,0,1
WA,98158,9,0,0
WA,98168,44,9,8
WA,98194,1175,624,118
WA,98203,90,152,40
WA,98221,7,6,1
WA,98223,0,1,1
WA,98225,1,0,1
WA,98226,12,49,13
WA,98231,0,2,3
WA,98233,1,1,3
WA,98243,0,0,1
WA,98248,4,0,4
WA,98260,0,0,1
WA,98264,0,1,0
WA,98271,1,5,14
WA,98272,1,2,0
WA,98273,0,0,6
WA,98275,3,0,0
WA,98277,0,1,2
WA,98282,2,0,0
WA,98284,0,0,1
WA,98291,0,1,2
WA,98315,0,2,0
WA,98325,0,0,1
WA,98327,1,1,5
WA,98332,1,36,1
WA,98337,13,26,12
WA,98338,0,2,0
WA,98342,0,0,1
WA,98345,52,16,0
WA,98348,0,0,1
WA,98349,0,0,2
WA,98351,0,0,1
WA,98356,0,0,1
WA,98357,2,0,0
WA,98360,1,0,0
WA,98362,0,0,1
WA,98363,0,5,2
WA,98367,0,4,1
WA,98370,0,1,0
WA,98374,8,17,15
WA,98382,0,10,1
WA,98383,22,10,5
WA,98387,0,1,0
WA,98390,0,1,4
WA,98391,0,3,2
WA,98393,0,0,1
WA,98397,1,0,0
WA,98398,0,0,1
WA,98408,46,201,61
WA,98422,0,1,0
WA,98424,0,1,8
WA,98430,4,0,0
WA,98433,25,3,1
WA,98438,0,0,4
WA,98439,3,6,9
WA,98445,0,3,0
WA,98467,0,2,0
WA,98496,0,43,1
WA,98507,27,97,12
WA,98509,10,8,8
WA,98511,0,4,1
WA,98520,1,18,2
WA,98524,0,0,1
WA,98528,0,1,0
WA,98531,0,23,0
WA,98532,0,0,6
WA,98538,0,0,1
WA,98548,0,0,1
WA,98555,0,0,1
WA,98563,0,1,0
WA,98564,0,0,1
WA,98569,0,1,0
WA,98576,0,1,1
WA,98584,0,6,0
WA,98589,0,1,0
WA,98597,0,1,0
WA,98604,1,2,3
WA,98604-0000,0,0,1
WA,98605,0,1,0
WA,98607,2,1,0
WA,98620,0,0,1
WA,98626,0,2,0
WA,98632,2,21,5
WA,98640,0,0,1
WA,98642,0,0,1
WA,98661,68,56,15
WA,98661-0000,0,1,5
WA,98662,0,2,0
WA,98663-0000,2,0,0
WA,98665,1,0,0
WA,98665-9606,13,4,0
WA,98674,2,0,0
WA,98683,0,1,0
WA,98801,2,7,5
WA,98802,6,0,1
WA,98813,2,0,0
WA,98826,0,1,1
WA,98837,1,12,5
WA,98841,0,1,1
WA,98848,19,1,2
WA,98901,1,0,0
WA,98902,3,30,19
WA,98925,0,0,1
WA,98926,3,2,2
WA,98930,0,3,5
WA,98932,0,1,0
WA,98944,0,2,0
WA,98948,1,11,2
WA,99004,0,2,0
WA,99011,1,1,6
WA,99019,0,7,1
WA,99026,0,1,0
WA,99109,0,3,0
WA,99114,0,6,0
WA,99133,1,1,1
WA,99163,0,9,2
WA,99207,48,187,31
WA,99212,0,1,0
WA,99216,4,23,6
WA,99224,1,0,0
WA,99302,3,8,14
WA,99323,1,0,3
WA,99326,1,0,6
WA,99335,2,0,2
WA,99336,4,9,10
WA,99344,0,0,1
WA,99347,0,0,2
WA,99349,0,1,0
WA,99350,0,1,0
WA,99352,100,40,22
WA,99353,1,0,0
WA,99356,0,0,3
WA,99362,6,33,3
WA,99403,1,10,5
WI,50701,0,0,1
WI,53001,0,0,1
WI,53004,0,0,1
WI,53005,13,6,18
WI,53005-0000,0,1,0
WI,53005-6019,0,0,2
WI,53005-6043,1,6,0
WI,53007,3,0,6
WI,53008,65,13,10
WI,53012,2,3,3
WI,53012-2852,0,3,0
WI,53012-8804,0,0,1
WI,53014,1,8,3
WI,53014-0229,0,0,2
WI,53018,2,1,6
WI,53020,3,0,0
WI,53021,1,0,1
WI,53022,24,16,20
WI,53022-0000,0,0,1
WI,53022-4647,2,0,0
WI,53023-1735,0,0,1
WI,53024,9,5,15
WI,53024-0148,0,0,4
WI,53024-0241,1,0,0
WI,53027,6,3,12
WI,53027-1063,0,0,1
WI,53029,7,1,2
WI,53029-9317,0,4,0
WI,53032,9,2,3
WI,53037,0,1,1
WI,53037-9807,0,0,2
WI,53038,1,0,1
WI,53038-0009,1,0,1
WI,53039,0,3,3
WI,53040,0,0,2
WI,53042,1,1,6
WI,53044,2,0,0
WI,53045,8,25,7
WI,53045-2917,0,0,2
WI,53045-5937,4,1,0
WI,53048,0,1,0
WI,53048-2718,0,0,3
WI,53048-9440,0,0,1
WI,53048-9548,0,1,0
WI,53048-9766,0,0,1
WI,53050,2,4,8
WI,53051,41,59,28
WI,53051-1503,2,0,0
WI,53051-1653,3,0,0
WI,53051-3307,0,0,1
WI,53051-5610,0,0,2
WI,53051-5916,1,0,1
WI,53051-6149,1,0,0
WI,53052,19,5,13
WI,53058,0,0,1
WI,53061-1499,0,0,1
WI,53063-9729,0,0,1
WI,53066,2,15,16
WI,53066-0000,0,2,0
WI,53066-3555,0,0,1
WI,53066-3652,1,0,1
WI,53066-4830,0,0,3
WI,53066-8675,0,1,0
WI,53066-9230,0,0,1
WI,53070,0,0,1
WI,53070-0288,0,0,1
WI,53072,10,27,11
WI,53072-2590,1,1,2
WI,53072-6245,1,0,0
WI,53073,1,1,12
WI,53073-0170,0,1,2
WI,53074,0,0,2
WI,53074-1209,0,1,0
WI,53076,0,0,2
WI,53080,0,2,0
WI,53080-1924,0,1,1
WI,53081,10,5,28
WI,53081-4025,0,0,2
WI,53081-4497,0,0,1
WI,53081-7253,0,1,0
WI,53082,0,13,29
WI,53083,0,1,2
WI,53085,3,4,8
WI,53085-1798,0,2,0
WI,53086,0,1,9
WI,53089,2,9,3
WI,53089-3934,0,0,2
WI,53089-3969,0,0,1
WI,53090,6,0,4
WI,53090-9036,0,0,1
WI,53092,16,19,1
WI,53092-3336,0,0,1
WI,53094,5,8,8
WI,53095,1,47,5
WI,53097,19,25,0
WI,53097-3506,0,0,1
WI,53105,3,4,19
WI,53108,0,0,3
WI,53110,5,3,8
WI,53114,0,3,6
WI,53115,0,4,7
WI,53118,0,3,0
WI,53118-9348,0,4,0
WI,53119,2,0,0
WI,53120,0,0,4
WI,53121,3,1,21
WI,53126,1,0,1
WI,53126-0509,1,0,0
WI,53129,3,3,0
WI,53129-0000,3,5,0
WI,53129-0509,0,0,2
WI,53132,10,7,16
WI,53132-0000,0,3,0
WI,53132-0160,1,0,0
WI,53132-9497,19,4,0
WI,53139,0,1,0
WI,53139-9707,0,0,1
WI,53140,0,21,8
WI,53140-2905,0,0,1
WI,53141-1417,1,0,0
WI,53142,0,3,0
WI,53142-8220,0,0,1
WI,53143,2,2,0
WI,53144,1,0,2
WI,53144-1690,2,0,0
WI,53146,0,2,3
WI,53146-1641,0,0,1
WI,53147,0,17,8
WI,53149,1,8,7
WI,53149-1644,1,0,0
WI,53150,0,2,0
WI,53150-9219,2,0,2
WI,53151,38,23,17
WI,53151-2834,2,2,1
WI,53151-3528,0,0,1
WI,53153,0,0,2
WI,53154,12,7,7
WI,53154-0130,0,0,1
WI,53154-1913,0,0,1
WI,53154-2005,0,0,1
WI,53158,3,12,17
WI,53172,4,4,1
WI,53172-0500,1,1,0
WI,53177,2,3,6
WI,53182,0,2,1
WI,53183,0,0,1
WI,53184,0,0,1
WI,53185,5,3,5
WI,53186,6,4,6
WI,53186-1669,0,0,1
WI,53186-4575,1,0,2
WI,53186-5490,2,0,1
WI,53187,8,0,2
WI,53188,5,6,3
WI,53188-1022,4,0,1
WI,53188-1177,5,39,1
WI,53189,76,53,39
WI,53190,17,5,5
WI,53190-0629,0,0,1
WI,53195,0,1,0
WI,53201,30,26,7
WI,53201-1881,7,8,0
WI,53201-2178,3,4,1
WI,53202,60,21,14
WI,53202-2820,1,0,0
WI,53203,9,2,1
WI,53203-2501,1,0,0
WI,53203-2706,0,0,1
WI,53204,25,1,5
WI,53204-1605,0,1,0
WI,53204-1659,1,0,0
WI,53204-2170,0,1,0
WI,53205,0,2,0
WI,53206,0,5,0
WI,53207,0,1,2
WI,53207-6277,6,2,0
WI,53208,351,172,98
WI,53208-1548,0,0,1
WI,53208-3131,1,0,0
WI,53208-3156,0,1,1
WI,53209,55,17,14
WI,53209-4141,0,0,2
WI,53209-6412,0,0,1
WI,53210,7,43,9
WI,53210-0000,1,9,0
WI,53211,0,37,0
WI,53211-4241,1,0,0
WI,53212,41,11,7
WI,53213,2,1,1
WI,53214,22,11,44
WI,53214-1006,0,0,1
WI,53214-1470,2,0,0
WI,53214-2156,0,0,2
WI,53214-4213,2,0,3
WI,53214-5308,2,0,1
WI,53215,2,20,5
WI,53215-1298,1,0,0
WI,53215-2259,0,2,0
WI,53215-4518,0,1,0
WI,53216,1,25,0
WI,53217,137,14,3
WI,53218,0,1,1
WI,53218-1561,0,1,1
WI,53219,0,2,6
WI,53220,0,20,2
WI,53221,1,11,8
WI,53222,37,13,15
WI,53223,19,2,7
WI,53223-5815,13,2,0
WI,53224,28,12,5
WI,53224-3423,5,4,1
WI,53225,1,16,3
WI,53225-3305,0,1,0
WI,53226,37,140,43
WI,53226-0000,0,2,0
WI,53226-3279,0,31,0
WI,53226-3522,4,165,2
WI,53226-3533,0,1,0
WI,53226-3908,1,0,0
WI,53227,0,2,1
WI,53227-2234,0,1,1
WI,53228,2,39,0
WI,53233-1507,0,3,0
WI,53235,0,2,2
WI,53295,0,14,0
WI,53401-0788,0,0,1
WI,53402,1,1,1
WI,53402-3226,0,0,2
WI,53403,10,14,3
WI,53403-2533,1,0,2
WI,53403-2540,9,0,1
WI,53403-3869,0,0,1
WI,53403-4151,1,0,0
WI,53404,2,0,6
WI,53404-1416,0,1,0
WI,53404-1608,1,0,0
WI,53405,1,9,6
WI,53405-0000,0,34,0
WI,53406,3,32,7
WI,53406-3774,0,0,3
WI,53406-3985,2,0,0
WI,53408,8,18,26
WI,53510,0,0,2
WI,53511,14,8,29
WI,53511-2230,0,1,0
