state,Zip,1.0,2.0,3.0,4.0,5.0
VA,24354,0,0,1,0,0
VA,24382,0,0,0,0,2
VA,24401,0,1,0,0,0
VA,24402,0,0,6,10,9
VA,24416,0,0,1,1,0
VA,24426,0,0,2,1,2
VA,24430,0,0,2,2,2
VA,24441,0,0,0,1,0
VA,24450,0,0,3,4,3
VA,24463,0,0,1,0,0
VA,24474,0,0,1,0,0
VA,24477,0,0,2,0,0
VA,24482,0,0,2,0,0
VA,24484,0,0,1,0,0
VA,24501,0,2,10,10,8
VA,24502,0,0,3,0,0
VA,24504,0,0,1,0,0
VA,24517,0,0,4,0,0
VA,24521,0,0,5,2,0
VA,24523,0,0,0,1,0
VA,24526,0,0,3,0,0
VA,24528,0,0,1,0,0
VA,24531,0,0,1,0,0
VA,24540,0,0,1,0,0
VA,24541,0,0,6,3,0
VA,24551,0,0,3,2,0
VA,24554,0,0,1,0,0
VA,24555,0,0,2,0,0
VA,24574,0,0,3,0,0
VA,24588,0,0,4,0,0
VA,24592,0,1,4,16,0
VA,24605,0,0,0,1,3
VA,24639,0,0,1,0,0
VA,24641,0,0,0,2,0
VT,05001,0,0,1,5,2
VT,05034,0,0,1,0,0
VT,05038,0,0,1,0,0
VT,05055,0,0,0,1,0
VT,05060,0,0,1,0,0
VT,05089,0,0,2,2,0
VT,05091,0,0,2,0,0
VT,05143,0,0,3,0,0
VT,05150,0,0,3,0,0
VT,05156,0,0,1,1,0
VT,05201,0,0,1,2,1
VT,05254,0,0,1,0,0
VT,05301,0,0,0,1,0
VT,05302,0,0,4,10,4
VT,05346,0,0,1,0,0
VT,05401,0,0,1,1,0
VT,05402,0,0,0,1,0
VT,05403,0,0,3,8,0
VT,05404,0,0,3,0,0
VT,05406,0,1,7,22,1
VT,05446,0,0,1,0,0
VT,05449,0,0,1,0,0
VT,05451,0,0,4,0,0
VT,05452,0,0,3,6,0
VT,05468,0,0,2,0,0
VT,05478,0,0,2,3,5
VT,05488,0,0,1,0,0
VT,05491,0,0,2,5,0
VT,05495,0,0,4,2,0
VT,05602,0,0,20,63,0
VT,05641,0,1,18,15,1
VT,05661,0,0,0,1,0
VT,05672,0,0,2,0,0
VT,05701,0,1,3,2,0
VT,05702,0,0,6,11,0
VT,05735,0,0,1,0,0
VT,05743,0,0,1,0,0
VT,05753,0,1,3,4,0
VT,05759,0,0,3,1,0
VT,05777,0,0,1,0,0
VT,05819,0,0,4,2,0
VT,05841,0,0,1,0,0
VT,05855,0,0,0,5,1
WA,99403,0,0,6,10,0
WA,98001,0,0,5,0,0
WA,98002,0,4,11,15,4
WA,98005,1,6,143,371,21
WA,98020,0,0,6,29,4
WA,98021,0,5,46,81,5
WA,98022,0,0,2,7,0
WA,98027,0,0,16,70,9
WA,98028,0,0,2,1,0
WA,98030,0,1,41,18,0
WA,98033,0,0,14,16,0
WA,98037,1,7,19,15,4
WA,98040,0,0,1,0,0
WA,98042,0,0,2,0,0
WA,98043,0,1,4,10,0
WA,98045,0,0,1,0,0
WA,98047,0,0,1,0,0
WA,98050,0,0,2,0,0
WA,98052,0,0,0,2,0
WA,98057,0,5,30,53,2
WA,98062,0,0,4,2,0
WA,98065,0,0,6,14,1
WA,98068,0,0,1,0,0
WA,98072,0,1,18,4,0
WA,98073,3,2,122,605,37
WA,98074,0,0,0,0,1
WA,98082,0,0,3,0,2
WA,98093,0,0,20,31,6
WA,98110,0,0,0,2,0
WA,98133,0,0,2,7,0
WA,98148,0,1,0,0,0
WA,98155,0,0,1,0,0
WA,98158,0,0,4,4,1
WA,98168,0,0,20,35,6
WA,98194,3,3,502,1270,132
WA,98203,1,5,71,177,18
WA,98221,0,0,6,8,0
WA,98223,1,0,1,0,0
WA,98225,0,0,1,1,0
WA,98226,1,3,22,41,6
WA,98231,0,0,3,1,0
WA,98233,1,0,3,1,0
WA,98243,0,0,1,0,0
WA,98248,0,0,4,3,0
WA,98260,0,0,1,0,0
WA,98264,0,0,1,0,0
WA,98271,0,5,10,3,2
WA,98272,0,0,1,1,1
WA,98273,0,1,5,0,0
WA,98275,0,0,1,2,0
WA,98277,0,0,3,0,0
WA,98282,0,0,2,0,0
WA,98284,0,0,1,0,0
WA,98291,0,0,3,0,0
WA,98315,0,0,0,2,0
WA,98325,0,0,1,0,0
WA,98327,0,0,7,0,0
WA,98332,0,0,11,23,2
WA,98337,0,2,21,17,11
WA,98338,0,0,0,1,0
WA,98342,0,0,1,0,0
WA,98345,0,0,4,62,2
WA,98348,0,0,1,0,0
WA,98349,0,0,2,0,0
WA,98351,0,0,1,0,0
WA,98356,0,0,1,0,0
WA,98357,0,0,0,2,0
WA,98360,0,0,0,1,0
WA,98362,0,0,1,0,0
WA,98363,0,1,2,0,3
WA,98367,0,0,5,0,0
WA,98370,0,0,1,0,0
WA,98374,0,1,20,13,4
WA,98382,0,0,1,5,5
WA,98383,0,0,16,19,2
WA,98387,0,0,1,0,0
WA,98390,0,0,3,0,0
WA,98391,0,0,5,0,0
WA,98393,0,0,1,0,0
WA,98397,0,0,0,1,0
WA,98398,0,0,1,0,0
WA,98408,0,3,111,144,37
WA,98422,0,0,1,0,0
WA,98424,0,0,8,0,0
WA,98430,0,0,4,0,0
WA,98433,0,0,3,26,0
WA,98438,0,0,4,0,0
WA,98439,0,0,9,5,2
WA,98445,0,0,1,2,0
WA,98467,0,0,1,1,0
WA,98496,0,0,14,26,4
WA,98507,0,1,46,65,20
WA,98509,0,0,9,11,6
WA,98511,0,0,3,0,2
WA,98520,0,0,5,13,3
WA,98528,0,0,1,0,0
WA,98531,0,0,7,9,7
WA,98532,0,0,2,0,0
WA,98538,0,1,0,0,0
WA,98548,0,0,1,0,0
WA,98555,0,0,1,0,0
WA,98563,0,0,1,0,0
WA,98564,0,0,1,0,0
WA,98569,0,0,1,0,0
WA,98576,0,0,2,0,0
WA,98584,0,0,0,1,5
WA,98589,0,0,1,0,0
WA,98597,0,0,1,0,0
WA,98604,0,0,2,1,1
WA,98604-0000,0,0,1,0,0
WA,98605,0,0,1,0,0
WA,98607,0,0,1,0,2
WA,98620,0,0,1,0,0
WA,98626,0,0,1,1,0
WA,98632,0,1,14,7,6
WA,98640,0,1,0,0,0
WA,98642,0,0,1,0,0
WA,98661,0,3,42,84,10
WA,98661-0000,0,0,5,0,0
WA,98662,0,0,1,1,0
WA,98663-0000,0,0,0,2,0
WA,98665,0,0,1,0,0
WA,98665-9606,0,0,2,13,2
WA,98674,0,0,0,2,0
WA,98683,0,0,0,1,0
WA,98801,0,0,4,8,2
WA,98802,0,1,0,6,0
WA,98813,0,0,0,2,0
WA,98826,0,0,0,1,1
WA,98837,0,0,10,2,6
WA,98841,0,0,1,0,1
WA,98848,1,0,3,18,0
WA,98901,0,0,0,1,0
WA,98902,0,0,29,15,7
WA,98925,0,0,1,0,0
WA,98926,0,0,2,4,1
WA,98930,0,4,4,0,0
WA,98932,0,0,1,0,0
WA,98944,0,0,0,1,1
WA,98948,0,0,6,5,2
WA,99004,0,0,1,1,0
WA,99011,0,0,6,1,1
WA,99019,0,0,4,2,2
WA,99026,0,0,0,1,0
WA,99109,0,0,0,3,0
WA,99114,0,0,2,3,1
WA,99133,0,0,2,1,0
WA,99163,0,0,4,4,3
WA,99207,2,1,89,148,17
WA,99212,0,0,1,0,0
WA,99216,0,0,15,17,0
WA,99224,0,0,0,1,0
WA,99302,1,0,13,6,3
WA,99323,0,0,4,0,0
WA,99326,0,0,3,1,0
WA,99335,0,0,2,2,0
WA,99336,0,1,16,6,0
WA,99344,0,0,1,0,0
WA,99347,0,0,2,0,0
WA,99349,0,0,1,0,0
WA,99350,0,0,0,1,0
WA,99352,1,0,36,93,31
WA,99353,0,0,0,1,0
WA,99356,0,0,3,0,0
WA,99362,0,0,17,21,4
WI,71603,0,1,0,0,0
WI,54853,0,0,1,0,0
WI,53001,0,0,1,0,0
WI,53004,0,0,1,0,0
WI,53005,0,2,21,13,0
WI,53005-0000,0,0,1,0,0
WI,53005-6019,0,0,2,0,0
WI,53005-6043,0,0,0,7,0
WI,53007,0,0,6,2,0
WI,53008,0,2,28,51,7
WI,53012,0,1,3,2,2
WI,53012-2852,0,0,0,3,0
WI,53012-8804,0,0,1,0,0
WI,53014,0,0,6,6,0
WI,53014-0229,0,0,1,1,0
WI,53018,0,2,5,2,0
WI,53020,0,0,0,3,0
WI,53021,0,0,2,0,0
WI,53022,0,2,25,29,4
WI,53022-0000,0,0,1,0,0
WI,53022-4647,0,0,0,2,0
WI,53023-1735,0,0,1,0,0
WI,53024,0,2,14,9,1
WI,53024-0148,0,0,4,0,0
WI,53024-0241,0,0,1,0,0
WI,53027,0,0,13,5,0
WI,53029,0,0,5,5,0
WI,53029-9317,0,0,1,3,0
WI,53032,0,0,4,9,1
WI,53037,0,0,1,0,1
WI,53037-9807,0,0,2,0,0
WI,53038,0,0,2,0,0
WI,53038-0009,0,0,1,0,0
WI,53039,0,1,3,2,0
WI,53040,0,0,2,0,0
WI,53042,0,0,6,1,0
WI,53044,0,0,0,2,0
WI,53045,0,0,12,21,5
WI,53045-2917,0,0,2,0,0
WI,53045-5937,0,0,1,4,0
WI,53048,0,0,0,1,0
WI,53048-9548,0,0,1,0,0
WI,53048-9766,0,0,1,0,0
WI,53050,0,1,10,1,0
WI,53051,0,4,60,44,14
WI,53051-1503,0,0,2,0,0
WI,53051-1653,0,0,1,2,0
WI,53051-5610,0,0,1,0,0
WI,53051-5916,0,0,1,1,0
WI,53051-6149,0,0,0,1,0
WI,53052,0,1,19,12,3
WI,53058,0,0,1,0,0
WI,53061-1499,0,0,1,0,0
WI,53063-9729,0,0,1,0,0
WI,53066,0,1,19,7,4
WI,53066-0000,0,0,2,0,0
WI,53066-3555,0,0,1,0,0
WI,53066-3652,0,0,1,1,0
WI,53066-4830,0,1,2,0,0
WI,53066-8675,0,0,0,1,0
WI,53066-9230,0,0,1,0,0
WI,53070,0,1,0,0,0
WI,53070-0288,0,0,1,0,0
WI,53072,0,4,28,8,6
WI,53072-2590,0,0,2,2,0
WI,53072-6245,0,0,0,1,0
WI,53073,0,1,12,0,0
WI,53073-0170,0,0,0,1,0
WI,53074,0,0,1,0,0
WI,53074-1209,0,0,0,1,0
WI,53076,0,0,1,1,0
WI,53080,0,0,0,0,2
WI,53080-1924,0,0,2,0,0
WI,53081,0,1,25,10,1
WI,53081-4025,0,1,1,0,0
WI,53081-4497,0,1,0,0,0
WI,53081-7253,0,0,0,1,0
WI,53082,0,7,27,2,6
WI,53083,0,1,1,1,0
WI,53085,0,0,4,4,4
WI,53085-1798,0,0,1,1,0
WI,53086,0,3,4,0,0
WI,53089,0,0,8,6,0
WI,53089-3934,0,0,2,0,0
WI,53089-3969,0,1,0,0,0
WI,53090,0,1,4,5,0
WI,53090-9036,0,1,0,0,0
WI,53092,0,0,19,16,1
WI,53092-3336,0,0,1,0,0
WI,53094,0,1,12,6,1
WI,53095,0,1,17,20,11
WI,53097,0,0,25,19,0
WI,53097-3506,0,1,0,0,0
WI,53105,0,4,14,4,1
WI,53108,0,2,1,0,0
WI,53110,0,1,11,3,1
WI,53114,0,0,7,0,0
WI,53115,0,1,3,0,4
WI,53118,0,0,1,0,2
WI,53118-9348,0,0,2,2,0
WI,53119,0,0,0,2,0
WI,53120,0,2,2,0,0
WI,53121,0,2,12,4,1
WI,53126,0,0,1,0,1
WI,53126-0509,0,0,1,0,0
WI,53129,0,0,3,2,1
WI,53129-0000,0,0,1,2,5
WI,53129-0509,0,0,2,0,0
WI,53132,0,0,19,8,1
WI,53132-0000,0,0,0,2,1
WI,53132-0160,0,0,0,1,0
WI,53132-9497,0,0,9,13,1
WI,53139,0,0,1,0,0
WI,53139-9707,0,1,0,0,0
WI,53140,0,4,12,8,5
WI,53140-2905,0,0,1,0,0
WI,53141-1417,0,0,1,0,0
WI,53142-8220,0,0,1,0,0
WI,53143,0,0,1,2,1
WI,53144,0,1,1,1,0
WI,53144-1690,0,0,2,0,0
WI,53146,0,0,3,0,2
WI,53146-1641,0,0,1,0,0
WI,53147,0,0,8,6,4
WI,53149,0,3,4,6,3
WI,53149-1644,0,0,1,0,0
WI,53150,0,0,1,1,0
WI,53150-9219,0,1,1,0,0
WI,53151,0,1,27,42,7
WI,53151-2834,0,0,2,2,1
WI,53151-3528,0,1,0,0,0
WI,53153,0,1,1,0,0
WI,53154,0,0,14,10,1
WI,53154-0130,0,0,1,0,0
WI,53154-2005,0,1,0,0,0
WI,53158,0,0,14,9,2
WI,53172,0,0,3,5,1
WI,53172-0500,0,0,1,1,0
WI,53177,0,0,8,2,1
WI,53182,0,0,2,1,0
WI,53183,0,1,0,0,0
WI,53184,0,0,1,0,0
WI,53185,0,1,6,5,0
WI,53186,0,0,11,3,2
WI,53186-1669,0,0,1,0,0
WI,53186-4575,0,0,3,0,0
WI,53186-5490,0,0,1,2,0
WI,53187,0,0,5,5,0
WI,53188,0,1,4,7,1
WI,53188-1022,0,0,1,4,0
WI,53188-1177,0,0,13,28,4
WI,53189,0,6,49,97,15
WI,53190,0,0,12,4,10
WI,53190-0629,0,0,1,0,0
WI,53195,0,0,1,0,0
WI,53201,0,0,10,32,2
WI,53201-1881,0,0,1,7,7
WI,53201-2178,0,0,0,4,3
WI,53202,0,0,43,46,5
WI,53202-2820,0,0,1,0,0
WI,53203,0,0,3,7,2
WI,53203-2501,0,0,1,0,0
WI,53203-2706,0,0,1,0,0
WI,53204,0,1,11,17,1
WI,53204-1605,0,0,0,1,0
WI,53204-1659,0,0,0,0,1
WI,53204-2170,0,0,1,0,0
WI,53205,0,0,1,1,0
WI,53206,0,0,1,3,1
WI,53207,0,0,1,1,0
WI,53207-6277,0,0,2,6,0
WI,53208,9,3,235,318,48
WI,53208-1548,0,0,1,0,0
WI,53208-3131,0,0,0,1,0
WI,53208-3156,0,0,2,0,0
WI,53209,0,0,28,54,2
WI,53209-4141,0,0,2,0,0
WI,53209-6412,0,0,1,0,0
WI,53210,0,2,22,30,3
WI,53210-0000,0,0,4,5,1
WI,53211,0,0,4,30,0
WI,53211-4241,0,0,1,0,0
WI,53212,0,0,32,21,6
WI,53213,0,0,0,2,1
WI,53214,0,6,36,21,0
WI,53214-1006,0,1,0,0,0
WI,53214-1470,0,0,0,2,0
WI,53214-2156,0,0,2,0,0
WI,53214-4213,0,0,2,2,0
WI,53214-5308,0,0,1,2,0
WI,53215,0,0,7,16,3
WI,53215-1298,0,0,0,1,0
WI,53215-2259,0,0,0,2,0
WI,53215-4518,0,0,1,0,0
WI,53216,0,0,4,19,3
WI,53217,0,0,67,83,4
WI,53218,0,0,1,1,0
WI,53218-1561,0,0,2,0,0
WI,53219,0,0,8,0,0
WI,53220,0,0,6,11,3
WI,53221,0,0,18,0,1
WI,53222,0,1,20,35,6
WI,53223,0,0,17,11,0
WI,53223-5815,0,0,8,7,0
WI,53224,0,0,23,20,1
WI,53224-3423,0,0,5,5,0
WI,53225,0,1,5,8,6
WI,53225-3305,0,0,0,1,0
WI,53226,1,19,51,57,90
WI,53226-0000,0,0,1,1,0
WI,53226-3279,0,0,9,17,5
WI,53226-3522,0,0,35,118,17
WI,53226-3533,0,0,0,1,0
WI,53226-3908,0,0,0,1,0
WI,53227,0,0,2,1,0
WI,53227-2234,0,0,1,1,0
WI,53228,0,0,12,23,6
WI,53233-1507,0,0,0,0,3
WI,53235,0,0,1,2,1
WI,53295,0,0,1,9,3
WI,53401-0788,0,0,1,0,0
WI,53402,0,0,2,1,0
WI,53402-3226,0,0,1,0,0
WI,53403,0,0,5,20,1
WI,53403-2533,0,1,1,1,0
WI,53403-2540,0,0,3,7,0
WI,53403-3869,0,0,1,0,0
WI,53403-4151,0,0,1,0,0
WI,53404,0,2,4,1,0
WI,53404-1416,0,0,0,1,0
WI,53404-1608,0,0,0,1,0
WI,53405,0,2,6,6,2
WI,53405-0000,0,0,7,23,4
WI,53406,0,0,13,16,12
WI,53406-3774,0,0,2,1,0
WI,53406-3985,0,0,1,1,0
WI,53408,0,0,32,19,1
WI,53510,0,0,2,0,0
WI,53511,0,7,23,13,5
WI,53511-2230,0,0,0,1,0
WI,53511-6268,0,0,0,1,0
WI,53512-1018,0,0,0,2,0
WI,53517-9587,0,0,1,0,0
WI,53522,0,0,1,0,0
WI,53523,0,0,2,0,0
WI,53525,0,0,0,0,4
WI,53525-8860,0,1,0,0,0
WI,53526,0,0,1,0,0
WI,53527,0,0,1,3,0
WI,53527-0330,0,0,1,1,0
WI,53527-8967,0,0,1,1,1
WI,53527-9792,0,0,1,0,0
WI,53528-9630,0,0,1,0,0
WI,53529,0,0,22,19,8
WI,53530,0,0,2,1,0
WI,53531,0,0,0,1,0
WI,53532,0,0,1,3,2
WI,53533,0,0,1,2,0
WI,53533-9108,0,0,0,1,0
WI,53534,0,0,1,0,1
WI,53534-9373,0,0,1,0,0
WI,53536-1432,0,1,0,0,0
WI,53538,0,0,6,4,1
WI,53545,0,1,30,32,8
WI,53545-2182,0,0,0,8,0
WI,53546,0,1,4,8,2
WI,53546-0350,0,0,3,0,0
WI,53546-8314,0,0,1,0,0
WI,53546-8958,0,1,0,0,0
WI,53547,0,0,2,0,0
WI,53547-5002,0,0,8,6,0
WI,53547-5009,0,0,0,1,3
WI,53548,0,0,12,16,1
WI,53548-8100,0,0,1,1,0
WI,53549,0,0,7,2,1
WI,53551,0,1,4,0,1
WI,53551-0739,0,0,1,0,0
WI,53551-1515,0,0,1,0,0
WI,53555,0,0,0,2,0
WI,53555-9703,0,0,1,0,0
WI,53556,0,0,0,4,0
WI,53558,0,0,7,0,0
WI,53558-9364,0,0,0,1,0
WI,53560,0,0,3,0,0
WI,53562,0,0,37,34,13
WI,53562-3476,0,1,0,0,0
WI,53562-4719,0,0,0,1,0
WI,53562-5531,0,0,0,3,0
WI,53562-8010,0,0,1,0,0
WI,53563,0,0,2,0,2
WI,53565,0,0,0,1,0
WI,53566,0,0,15,21,5
WI,53566-9102,0,0,1,0,0
WI,53569,0,0,1,0,0
WI,53574,0,0,0,0,1
WI,53578,0,0,4,3,0
WI,53578-1500,0,0,4,5,2
WI,53579,0,0,1,0,0
WI,53581,0,1,2,1,1
WI,53581-1900,0,0,0,1,0
WI,53581-2036,0,0,1,0,0
WI,53583,0,0,1,3,1
WI,53583-0100,0,0,1,0,0
WI,53588,0,0,2,1,0
WI,53589,0,0,3,9,3
WI,53590,0,1,30,25,2
WI,53590-0009,0,0,1,0,0
WI,53590-2227,0,0,1,0,0
WI,53593,0,0,5,4,1
WI,53593-0040,0,0,0,1,0
WI,53593-1309,0,0,1,0,0
WI,53595-0001,0,0,1,0,0
WI,53596,0,0,4,6,0
WI,53597,0,0,2,1,0
WI,53598,0,0,4,1,1
WI,53701,0,0,3,2,0
WI,53703,1,6,243,336,44
WI,53703-2637,0,0,1,1,0
WI,53703-3238,0,0,0,1,0
WI,53704,0,44,68,42,5
WI,53704-2520,0,0,0,0,1
WI,53704-4155,0,0,0,0,2
WI,53705,0,0,5,8,2
WI,53707,0,0,0,2,0
WI,53707-1007,0,0,1,2,0
WI,53707-7370,0,0,0,1,0
WI,53707-7398,0,0,1,0,0
WI,53708,0,0,4,4,1
WI,53708-8911,0,0,0,0,1
WI,53711,0,0,21,22,12
WI,53711-1958,0,0,0,0,1
WI,53711-2614,0,0,0,1,0
WI,53711-4948,0,0,2,0,0
WI,53711-5395,0,0,1,6,0
WI,53713,0,2,11,19,1
WI,53713-3215,0,1,2,0,0
WI,53713-3251,0,0,1,0,0
WI,53713-3324,0,0,1,0,0
WI,53714,0,0,8,1,0
WI,53714-1370,0,0,0,2,0
WI,53714-3107,0,0,1,0,0
WI,53715,0,0,11,8,3
WI,53716,0,1,8,0,0
WI,53717,0,0,15,18,6
WI,53717-1927,0,0,0,1,0
WI,53717-3506,0,0,1,0,0
WI,53718,0,0,25,46,2
WI,53718-2155,0,0,1,0,0
WI,53718-6387,0,0,0,2,0
WI,53718-8343,0,0,0,1,0
WI,53719,0,5,18,27,6
WI,53719-1213,0,0,1,0,0
WI,53719-4918,0,0,1,0,0
WI,53744-4971,0,0,5,5,6
WI,53744-5530,0,0,2,0,0
WI,53744-6413,0,0,1,0,0
WI,53792,0,0,7,8,6
WI,53792-1525,0,0,3,6,1
WI,53792-2409,0,0,27,30,8
WI,53805,0,0,1,4,0
WI,53809,0,0,0,1,0
WI,53811,0,0,1,0,0
WI,53813,0,0,0,1,0
WI,53813-2054,0,0,0,0,2
WI,53813-9306,0,0,2,4,0
WI,53818,0,8,16,5,4
WI,53818-1452,0,0,1,1,0
WI,53818-9308,0,1,0,0,0
WI,53821,0,0,3,2,2
WI,53821-2621,0,0,0,1,0
WI,53824,0,0,0,1,0
WI,53901,0,1,11,17,4
WI,53910,0,0,1,0,1
WI,53913,0,3,23,17,1
WI,53913-0000,0,0,0,1,0
WI,53913-0030,0,0,1,0,0
WI,53916,0,9,27,2,3
WI,53925,0,0,3,4,0
WI,53925-1618,0,0,0,1,0
WI,53926,0,0,1,0,0
WI,53929,0,0,0,0,3
WI,53931,0,0,2,0,0
WI,53933-0147,0,0,1,0,0
WI,53934,0,0,1,1,0
WI,53934-9377,0,0,0,0,1
WI,53936-0600,0,0,1,0,0
WI,53940,0,0,2,2,0
WI,53948,0,0,3,2,1
WI,53948-0700,0,0,1,1,0
WI,53949,0,0,2,0,0
WI,53950,0,0,1,0,0
WI,53956,0,0,0,2,0
WI,53959,0,0,11,4,3
WI,53959-2109,0,0,1,0,0
WI,53960,0,0,3,0,0
WI,53963,0,0,1,0,0
WI,53963-9412,0,0,1,0,0
WI,53964,0,0,0,1,0
WI,53965,0,8,19,10,2
WI,53965-0177,0,0,1,0,0
WI,53965-0590,0,0,2,0,0
WI,53969,0,0,1,0,0
WI,54001,0,0,1,1,0
WI,54004,0,0,1,0,0
WI,54004-9111,0,0,4,0,0
WI,54005,0,1,0,1,0
WI,54011,0,0,3,0,0
WI,54013,0,0,1,0,0
WI,54014,0,0,3,2,2
WI,54015,0,0,1,0,0
WI,54016,0,1,10,7,3
WI,54017,0,1,6,3,0
WI,54020,0,0,5,1,3
WI,54021,0,0,1,0,0
WI,54022,0,1,16,6,0
WI,54022-4430,0,0,1,0,0
WI,54022-5013,0,0,1,0,2
WI,54023,0,0,3,1,0
WI,54024,0,0,1,4,0
WI,54024-9501,0,0,0,1,1
WI,54025,0,0,1,2,0
WI,54028,0,0,0,1,0
WI,54028-9578,0,0,1,0,0
WI,54106-9428,0,2,0,0,0
WI,54110-0157,0,0,5,6,0
WI,54113,0,0,1,2,0
WI,54114,0,0,0,0,1
WI,54115,0,6,24,6,5
WI,54115-5030,0,0,3,4,0
WI,54115-5037,0,0,2,0,0
WI,54115-5903,0,0,1,1,0
WI,54115-8183,0,0,2,0,0
WI,54115-9070,0,0,1,5,0
WI,54115-9214,1,0,0,0,0
WI,54115-9349,0,0,4,0,0
WI,54115-9369,0,0,1,0,0
WI,54121,0,0,0,0,2
WI,54125,0,0,1,0,0
WI,54130,0,2,5,0,1
WI,54130-7730,0,1,0,0,0
WI,54130-9521,0,0,0,1,0
WI,54136,0,0,1,1,1
WI,54138-0179,0,0,1,2,1
WI,54139,0,0,1,0,0
WI,54140,0,1,13,2,1
WI,54143,0,0,7,8,1
WI,54143-2434,0,0,10,12,1
WI,54143-3887,0,0,0,2,0
WI,54143-9773,0,0,1,0,0
WI,54149-9758,0,0,3,0,0
WI,54153,0,0,1,2,0
WI,54154,0,0,2,2,0
WI,54155,0,0,1,2,1
WI,54157,0,0,3,2,0
WI,54162,0,0,1,0,0
WI,54162-0950,0,0,1,1,0
WI,54162-1010,0,1,0,0,0
WI,54165,0,0,1,0,1
WI,54165-1174,0,0,2,0,0
WI,54166,0,1,1,2,3
WI,54166-0437,0,0,0,1,0
WI,54166-3804,0,0,1,0,0
WI,54173,0,1,0,0,0
WI,54177,0,0,1,0,0
WI,54180,0,0,2,1,0
WI,54201,0,0,8,1,0
WI,54204,0,1,0,0,0
WI,54208-9763,0,0,2,0,0
WI,54216,0,1,0,0,0
WI,54217,0,0,2,0,0
WI,54217-0480,0,0,1,0,0
WI,54220,0,1,16,5,4
WI,54220-4939,0,2,5,0,0
WI,54220-5114,0,0,1,0,0
WI,54220-5248,0,0,1,0,0
WI,54220-9205,0,0,1,0,0
WI,54221,0,6,10,8,1
WI,54221-1207,0,0,0,1,0
WI,54221-1265,0,0,1,0,0
WI,54221-1267,0,0,1,0,0
WI,54221-1450,0,0,3,10,2
WI,54221-1477,0,0,1,0,0
WI,54229,0,2,1,4,0
WI,54234,0,0,3,1,0
WI,54234-0173,0,0,1,0,0
WI,54234-9353,0,0,1,0,0
WI,54235,0,0,23,6,0
WI,54235-3819,0,0,1,0,0
WI,54241,0,0,3,13,0
WI,54245,0,0,3,0,0
WI,54301,0,0,20,27,4
WI,54301-3042,0,0,1,0,0
WI,54302,0,1,1,3,0
WI,54302-1807,2,0,4,1,0
WI,54302-2024,0,0,1,0,0
WI,54302-2643,0,0,45,0,0
WI,54303,0,1,27,5,0
WI,54303-4347,0,0,2,0,0
WI,54303-6596,0,0,10,3,0
WI,54304,0,2,11,15,8
WI,54304-1845,0,0,11,0,0
WI,54304-1919,0,0,6,7,3
WI,54304-1969,0,1,3,0,0
WI,54304-2742,0,1,0,0,0
WI,54304-4405,0,0,3,0,0
WI,54304-4527,0,0,1,0,0
WI,54304-5655,0,0,1,0,0
WI,54304-5726,0,0,2,0,0
WI,54304-5767,0,0,0,1,0
WI,54305-2310,0,0,3,0,0
WI,54306,0,12,55,37,5
WI,54307,0,0,1,0,0
WI,54307-0327,0,0,1,1,0
WI,54307-1474,0,0,1,0,0
WI,54307-3507,0,0,1,0,0
WI,54307-3508,0,0,0,0,1
WI,54307-9005,0,0,2,1,0
WI,54307-9025,0,0,2,0,0
WI,54307-9042,0,0,2,0,5
WI,54308,0,0,2,0,0
WI,54308-8100,0,0,2,0,0
WI,54311,0,0,4,0,0
WI,54311-5431,0,1,0,0,0
WI,54311-6072,0,0,5,0,0
WI,54311-8016,0,0,1,0,0
WI,54311-8300,0,0,1,0,0
WI,54311-8929,0,0,2,0,0
WI,54313,0,0,13,1,1
WI,54313-5344,0,0,1,0,0
WI,54313-8930,0,1,0,0,0
WI,54344,0,0,1,0,0
WI,54401,0,10,75,57,5
WI,54401-1207,0,0,5,0,0
WI,54401-1224,0,0,1,0,0
WI,54401-3865,0,0,1,0,0
WI,54401-3952,0,0,1,0,0
WI,54401-8390,0,0,1,0,0
WI,54402-0427,0,0,1,0,0
WI,54402-1520,0,0,2,0,0
WI,54403,0,3,12,4,2
WI,54403-4783,0,0,1,0,0
WI,54404,0,0,0,1,1
WI,54405,0,0,1,1,0
WI,54406,0,0,1,0,1
WI,54409,0,0,7,4,3
WI,54410,0,0,0,0,1
WI,54417,0,0,2,0,0
WI,54425,0,0,2,0,0
WI,54428,0,0,1,0,0
WI,54448,0,0,3,0,0
WI,54448-3372,0,0,1,0,0
WI,54449,0,3,56,64,11
WI,54449-5703,0,0,1,0,1
WI,54449-8502,0,0,1,0,0
WI,54449-9092,0,0,0,1,0
WI,54451,0,0,1,2,0
WI,54451-0307,0,0,1,0,0
WI,54452,0,0,2,1,0
WI,54452-2348,0,0,1,0,0
WI,54455,0,3,7,4,0
WI,54456,0,0,5,2,0
WI,54456-1706,0,0,2,4,0
WI,54456-1924,0,0,1,0,0
WI,54457,0,0,1,0,0
WI,54457-1612,0,0,0,1,0
WI,54460,0,0,1,0,0
WI,54460-8932,0,0,0,1,0
WI,54467,0,0,16,4,0
WI,54469,0,0,1,1,0
WI,54470,0,0,1,1,0
WI,54471,0,0,1,0,0
WI,54474,0,2,2,2,0
WI,54476,0,2,15,13,2
WI,54476-4321,0,0,1,0,0
WI,54479,0,0,0,1,0
